Street_Num,Street_Nam,Borough,BBL0,BBL1,BBL2,BBL3,BBL4,BBL5,BBL6,BBL7,BBL8,BBL9,BBL10,BBL11,BBL12,BBL13,BBL14,BBL15,BBL16,OER_Progra,Class,NTA
"86",Fleet Place,Brooklyn,3020610050.00000000000,3020617501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Fort Greene
"667",Myrtle Avenue,Brooklyn,3019000069.99999952316,3019000067.00000000000,3019000067.00000000000,3019000068.00000047684,3019000069.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"882",Fulton Street,Brooklyn,3020110030.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"661",Flushing Avenue,Brooklyn,3022720054.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"581",4th Avenue,Brooklyn,3010520005.99999952316,3010520001.00000000000,3010520002.00000000000,3010520004.00000047684,3010520005.00000047684,3010520080.99999952316,3010520082.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Park Slope-Gowanus
"83",Bushwick Place,Brooklyn,3030730096.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bushwick South
"275",4th Avenue,Brooklyn,3009640001.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Park Slope-Gowanus
"470",Driggs Avenue,Brooklyn,3022980021.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"1426",Fulton Street,Brooklyn,3018630009.00000000000,3018630010.00000047684,3018630015.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crown Heights North
"83",Grand Street,Brooklyn,3023790043.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"72",Box Street,Brooklyn,3024830025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"2166",Nostrand Avenue,Brooklyn,3075570124.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Flatbush
"1520",Fulton Street,Brooklyn,3018640014.00000000000,3018640054.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Crown Heights North
"242",Wallabout Street,Brooklyn,3022640007.00000000000,3022640008.00000000000,3022640009.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"151",Lorimer Street,Brooklyn,3022420054.00000000000,3022420055.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsburg
"78",Throop Avenue,Brooklyn,3022660032.00000000000,3022667504.99999952316,3022667506.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"131",Berry Street,Brooklyn,3023270005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"608",Franklin Avenue,Brooklyn,3011420047.99999952316,3011420044.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crown Heights North
"806",Myrtle Avenue,Brooklyn,3017540033.00000000000,3017540034.00000000000,3017540035.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"504",Myrtle Avenue,Brooklyn,3019050030.00000000000,3019059030.00000000000,3019051201.00000000000,3019051202.00000000000,3019051203.00000000000,3019051204.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"666",Greene Avenue,Brooklyn,3018010008.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Stuyvesant Heights
"80",Ainslie Street,Brooklyn,3023750011.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"202",North 10th Street,Brooklyn,3023060009.00000000000,3023060010.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"535",Flushing Avenue,Brooklyn,3022630052.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"28",Roebling Street,Brooklyn,3023060018.00000000000,3023060022.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"4202",18th Avenue,Brooklyn,3054090030.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Kensington-Ocean Parkway
"2244",Church Avenue,Brooklyn,3051030042.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Erasmus
"911",Atlantic Avenue,Brooklyn,3020180062.00000000000,3020180063.00000000000,3020180064.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"98",Degraw Street,Brooklyn,3003290023.00000000000,3003290123.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Carroll Gardens-Columbia Street-Red Hook
"1353",Flatbush Avenue,Brooklyn,3052270013.00000000000,3052270015.00000000000,3052270016.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Flatbush
"54",NOLL STREET,Brooklyn,3031520001.00000000000,3031520003.00000000000,3031520036.00000047684,3031520048.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bushwick South
"9029",Flatlands Avenue,Brooklyn,3081790000.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Canarsie
"141",Metropolitan Avenue,Brooklyn,3023580024.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"1007",Atlantic Avenue,Brooklyn,3020190055.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"1321",38th Street,Brooklyn,3053000069.99999952316,3053000072.00000000000,3053000074.00000000000,3053000008.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Borough Park
"434",Manhattan Avenue,Brooklyn,3027240007.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"801",Bedford Avenue,Brooklyn,3017340069.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"116",Walton Street,Brooklyn,3022500025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"313",Wallabout Street,Brooklyn,3022500036.00000047684,3022500037.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"10504",Flatlands Avenue,Brooklyn,3082130037.00000000000,3082130038.00000000000,3082130039.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Canarsie
"196",Middleton Street,Brooklyn,3022420022.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsburg
"235",Kent Avenue,Brooklyn,3023780001.00000000000,3023780002.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"200",Water Street,Brooklyn,3000410013.00000000000,3000417502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
"1045",Fulton Street,Brooklyn,3019920007.00000000000,3019920005.00000047684,3019920005.99999952316,3019920008.00000000000,3019920009.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"922",MYRTLE AVENUE,Brooklyn,3017560024.00000000000,3017560025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"88",Withers Street,Brooklyn,3027420016.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),East Williamsburg
"823",Bedford Avenue,Brooklyn,3017340058.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"174",West Street,Brooklyn,3025210005.00000000000,3025210006.00000000000,3025210007.00000000000,3025217504.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"180",Myrtle Avenue,Brooklyn,3020610000.99999952316,3020617502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Fort Greene
"249",North 7th Street,Brooklyn,3023220010.00000000000,3023220011.00000000000,3023220027.99999952316,3023220030.00000000000,3023220029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"650",Metropolitan Avenue,Brooklyn,3027630010.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Williamsburg
"245",4TH AVENUE,Brooklyn,3009580004.00000047684,3009580005.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Park Slope-Gowanus
"82",Throop Avenue,Brooklyn,3022660034.00000000000,3022667511.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"20",Marcy Avenue,Brooklyn,3023690027.00000000000,3023690028.00000000000,3023690029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"53",Grand Street,Brooklyn,3023780035.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),North Side-South Side
"556",Columbia Street,Brooklyn,3006010017.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Carroll Gardens-Columbia Street-Red Hook
"209",McGuinness Blvd,Brooklyn,3025760020.00000000000,3025760023.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"60",Water Street,Brooklyn,3000360001.00000000000,3000360003.00000000000,3000360014.00000000000,3000360048.99999952316,3000360052.00000000000,3000360053.00000000000,3000367503.99999952316,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
"635",4th Avenue,Brooklyn,3006340001.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Park Slope-Gowanus
"179",Throop Avenue,Brooklyn,3017230000.99999952316,3017230002.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Bushwick South
"113",Flatbush Avenue,Brooklyn,3021100003.00000000000,3021100103.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Fort Greene
842-848,FLUSHING AVENUE,Brooklyn,3031380020.00000000000,3031380022.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bushwick South
"213",Maujer Street,Brooklyn,3027900005.00000047684,3027900040.00000000000,3027900111.00000047684,3027907504.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Williamsburg
"77",Clay Street,Brooklyn,3024830062.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"56",Frost Street,Brooklyn,3027370010.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"285",Jay Street,Brooklyn,3001310000.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
"400",Union Avenue,Brooklyn,3027730008.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"105",Metropolitan Avenue,Brooklyn,3023580036.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"1044",Bedford Avenue,Brooklyn,3019500033.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Bedford
"710",Grand Street,Brooklyn,3027880019.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Williamsburg
"1516",Fulton Street,Brooklyn,3018640012.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Crown Heights North
"596",Washington Avenue,Brooklyn,3020120062.00000000000,3020120063.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton Hill
"177",Front Street,Brooklyn,3000410042.00000047684,3000410042.00000047684,3000410043.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
"390",Wallabout Street,Brooklyn,3022660021.00000000000,3022660022.00000000000,3022660023.00000000000,3022660024.00000000000,3022660025.00000000000,3022667501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford
"75",Eckford Street,Brooklyn,3026980025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"173",Bayard Street,Brooklyn,3027200043.00000000000,3027200044.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"51",South 4th Street,Brooklyn,3024280027.99999952316,3024280029.00000000000,3024280030.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"247",Driggs Avenue,Brooklyn,3026990015.00000000000,3026990017.00000000000,3026997501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"843",Lexington Avenue,Brooklyn,3016230073.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Stuyvesant Heights
"6002",Fort Hamilton Parkway,Brooklyn,3057157501.00000000000,3057150021.00000047684,3057150027.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Sunset Park East
"45",India Street,Brooklyn,3025310035.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Greenpoint
"456",Grand Street,Brooklyn,3023990000.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),North Side-South Side
"108",Frost Street,Brooklyn,3027380015.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Williamsburg
"125",Flatbush Avenue Extension,Brooklyn,3001330013.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
"260",West 26th Street,Manhattan,1007750003.99999988079,1007750069.00000000000,1007750077.00000000000,1007750078.00000000000,1007750078.99999988079,1007750080.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"612",West 47th Street,Manhattan,1010940044.00000011921,1010940041.00000011921,1010940042.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"606",West 57th Street,Manhattan,1011040030.99999988079,1011040040.00000000000,1011040044.00000011921,1011040054.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"503",CANAL STREET,Manhattan,1005940099.00000000000,1005940114.00000000000,1005940115.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"257",West 29th Street,Manhattan,1007790006.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Midtown-Midtown South
"334",West 36th Street,Manhattan,1007590061.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"572",11th Avenue,Manhattan,1010720001.00000011921,1010720061.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"461",West 34th Street,Manhattan,1007320001.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"500",West 25th Street,Manhattan,1006960037.00000000000,1006960038.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"2139",Adam Clayton Powell Jr. Blvd,Manhattan,1019110061.00000000000,1019110062.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Central Harlem North-Polo Grounds
"507",West 28th Street,Manhattan,1007000045.00000000000,1007000042.00000000000,1007000034.00000000000,1007000038.00000000000,1007000044.00000011921,1007000027.00000000000,1007000032.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"323",East 25th Street,Manhattan,1009310001.00000011921,1009310017.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Murray Hill-Kips Bay
"546",West 44th Street,Manhattan,1010720050.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"211",West 29th Street,Manhattan,1007790030.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Midtown-Midtown South
"547",10th Avenue,Manhattan,1010690034.00000000000,1010690136.00000000000,1010690029.00000000000,1010697501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"100",West 125th Street,Manhattan,1019090033.00000011921,3019090025.00000000000,1019090026.00000000000,1019090027.00000000000,1019090028.00000011921,1019090029.00000000000,1019090030.00000000000,1019090030.99999988079,1019090032.00000000000,1019090038.00000000000,"1019090039","1019090129","1019090140",,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Central Harlem South
"42",10th Avenue,Manhattan,1006460001.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West Village
